iter	Logloss	ZeroOneLoss:use_weights=true	ZeroOneLoss:use_weights=false
605	0.02702864373	0.004525590221	0.004835751209
606	0.02701036443	0.004525590221	0.004835751209
607	0.02700660086	0.004525590221	0.004835751209
608	0.02697682979	0.004525590221	0.004835751209
609	0.02696484932	0.004525590221	0.004835751209
610	0.02693144347	0.004525590221	0.004835751209
611	0.02693179966	0.004525590221	0.004835751209
612	0.02693176113	0.004525590221	0.004835751209
613	0.02687333132	0.004525590221	0.004835751209
614	0.02687799712	0.004525590221	0.004835751209
615	0.02685659299	0.004525590221	0.004835751209
616	0.02685406056	0.004525590221	0.004835751209
617	0.02680039864	0.004525590221	0.004835751209
618	0.02678824194	0.004525590221	0.004835751209
619	0.02678378056	0.004525590221	0.004835751209
620	0.02673853475	0.004525590221	0.004835751209
621	0.02672001511	0.004525590221	0.004835751209
622	0.02671085082	0.004525590221	0.004835751209
623	0.02665203364	0.004525590221	0.004835751209
624	0.02663524051	0.004525590221	0.004835751209
625	0.02660401017	0.004525590221	0.004835751209
626	0.02660221025	0.004525590221	0.004835751209
627	0.02657141568	0.004525590221	0.004835751209
628	0.02656637523	0.004525590221	0.004835751209
629	0.02653603975	0.004525590221	0.004835751209
630	0.02650957681	0.004556036686	0.004835751209
631	0.0264877881	0.004556036686	0.004835751209
632	0.02647913991	0.004525590221	0.004835751209
633	0.02646763846	0.004525590221	0.004835751209
634	0.02643674437	0.004525590221	0.004835751209
635	0.02642855844	0.004525590221	0.004835751209
636	0.02642277074	0.004525590221	0.004835751209
637	0.02637767629	0.004525590221	0.004835751209
638	0.02637507122	0.004525590221	0.004835751209
639	0.02634887907	0.004525590221	0.004835751209
640	0.02630512125	0.004525590221	0.004835751209
641	0.02630874226	0.004525590221	0.004835751209
642	0.02626370188	0.004525590221	0.004835751209
643	0.02623995838	0.004525590221	0.004835751209
644	0.02621584567	0.004525590221	0.004835751209
645	0.0262037134	0.004525590221	0.004835751209
646	0.02618775571	0.004525590221	0.004835751209
647	0.02616644183	0.004556036686	0.004835751209
648	0.02616277708	0.004525590221	0.004835751209
649	0.02614900092	0.004525590221	0.004835751209
650	0.02611502454	0.004525590221	0.004835751209
651	0.02609350598	0.004525590221	0.004835751209
652	0.02607123381	0.004525590221	0.004835751209
653	0.02606219253	0.004525590221	0.004835751209
654	0.0260644557	0.004525590221	0.004835751209
655	0.02605641051	0.004525590221	0.004835751209
656	0.02605020354	0.004525590221	0.004835751209
657	0.02604816357	0.004525590221	0.004835751209
658	0.0260239648	0.004525590221	0.004835751209
659	0.02600183608	0.004525590221	0.004835751209
660	0.02596965281	0.004525590221	0.004835751209
661	0.0259615772	0.004525590221	0.004835751209
662	0.0259439312	0.004525590221	0.004835751209
663	0.02591990805	0.004525590221	0.004835751209
664	0.0259227272	0.004525590221	0.004835751209
665	0.02588504747	0.004525590221	0.004835751209
666	0.02587433431	0.004525590221	0.004835751209
667	0.02585948228	0.004525590221	0.004835751209
668	0.02584660053	0.004525590221	0.004835751209
669	0.02582493656	0.004525590221	0.004835751209
670	0.02580224215	0.004525590221	0.004835751209
671	0.02580281268	0.004525590221	0.004835751209
672	0.02577122768	0.004525590221	0.004835751209
673	0.02576707259	0.004525590221	0.004835751209
674	0.02572940359	0.004525590221	0.004835751209
675	0.0257088281	0.004525590221	0.004835751209
676	0.02567717123	0.004525590221	0.004835751209
677	0.0255829583	0.004556036686	0.004835751209
678	0.02556847802	0.004556036686	0.004835751209
679	0.02556183517	0.004556036686	0.004835751209
680	0.0255622518	0.004556036686	0.004835751209
681	0.02555612097	0.004525590221	0.004835751209
682	0.02552010653	0.004525590221	0.004835751209
683	0.02550481468	0.004525590221	0.004835751209
684	0.02547285326	0.004525590221	0.004835751209
685	0.02545907664	0.004525590221	0.004835751209
686	0.02545454588	0.004525590221	0.004835751209
687	0.02544911952	0.004525590221	0.004835751209
688	0.02544007829	0.004525590221	0.004835751209
689	0.02542166947	0.004525590221	0.004835751209
690	0.02541045171	0.004525590221	0.004835751209
691	0.02540099583	0.004525590221	0.004835751209
692	0.02539887623	0.004525590221	0.004835751209
693	0.02536134353	0.004525590221	0.004835751209
694	0.02535395909	0.004525590221	0.004835751209
695	0.02533392587	0.004525590221	0.004835751209
696	0.02532972423	0.004525590221	0.004835751209
697	0.02531128345	0.004525590221	0.004835751209
698	0.02530667206	0.004525590221	0.004835751209
699	0.02528755019	0.004525590221	0.004835751209
700	0.02526270632	0.004525590221	0.004835751209
701	0.02525650923	0.004525590221	0.004835751209
702	0.02524122311	0.004586483151	0.004835751209
703	0.02522934337	0.004586483151	0.004835751209
704	0.02523203022	0.004586483151	0.004835751209
705	0.02521730782	0.004616929616	0.004835751209
706	0.02519120757	0.004616929616	0.004835751209
707	0.02515782287	0.004586483151	0.004835751209
708	0.02514615378	0.004586483151	0.004835751209
709	0.0251375648	0.004586483151	0.004835751209
710	0.02510862192	0.004556036686	0.004835751209
711	0.02509435474	0.004556036686	0.004835751209
712	0.02509128313	0.004556036686	0.004835751209
713	0.02503946801	0.004586483151	0.004835751209
714	0.02501670311	0.004586483151	0.004835751209
715	0.02496088893	0.004586483151	0.004835751209
716	0.02495666911	0.004586483151	0.004835751209
717	0.02494188086	0.004586483151	0.004835751209
718	0.02494429906	0.004586483151	0.004835751209
719	0.02493025959	0.004586483151	0.004835751209
720	0.0248954787	0.004586483151	0.004835751209
721	0.02488348659	0.004586483151	0.004835751209
722	0.02486005292	0.004586483151	0.004835751209
723	0.02483857084	0.004556036686	0.004835751209
724	0.02482993032	0.004556036686	0.004835751209
725	0.02480642751	0.004525590221	0.004835751209
726	0.0247701607	0.004525590221	0.004835751209
727	0.02476523067	0.004525590221	0.004835751209
728	0.02474915676	0.004525590221	0.004835751209
729	0.02473581903	0.004525590221	0.004835751209
730	0.02473165628	0.004525590221	0.004835751209
731	0.0247128022	0.004525590221	0.004835751209
732	0.02471182956	0.004525590221	0.004835751209
733	0.0247096006	0.004525590221	0.004835751209
734	0.02469502889	0.004525590221	0.004835751209
735	0.02469296808	0.004525590221	0.004835751209
736	0.02466388397	0.004525590221	0.004835751209
737	0.02466452762	0.004525590221	0.004835751209
738	0.02466548213	0.004525590221	0.004835751209
739	0.02465608004	0.004525590221	0.004835751209
740	0.02464516139	0.004525590221	0.004835751209
741	0.02462671495	0.004525590221	0.004835751209
742	0.02459042851	0.004525590221	0.004835751209
743	0.02456630662	0.004525590221	0.004835751209
744	0.02454805785	0.004525590221	0.004835751209
745	0.02454281881	0.004525590221	0.004835751209
746	0.02454294631	0.004525590221	0.004835751209
747	0.02452284013	0.004525590221	0.004835751209
748	0.02452158864	0.004525590221	0.004835751209
749	0.02451355109	0.004525590221	0.004835751209
750	0.02450015492	0.004525590221	0.004835751209
751	0.02448964813	0.004525590221	0.004835751209
752	0.02448286977	0.004525590221	0.004835751209
753	0.02448593544	0.004525590221	0.004835751209
754	0.02448158613	0.004525590221	0.004835751209
755	0.02447276858	0.004525590221	0.004835751209
756	0.02445612899	0.004525590221	0.004835751209
757	0.02445128701	0.004525590221	0.004835751209
758	0.02441441705	0.004525590221	0.004835751209
759	0.02441599126	0.004525590221	0.004835751209
760	0.0244064779	0.004525590221	0.004835751209
761	0.02440291091	0.004525590221	0.004835751209
762	0.02439695557	0.004525590221	0.004835751209
763	0.02439110335	0.004525590221	0.004835751209
764	0.02437705632	0.004525590221	0.004835751209
765	0.02437411351	0.004525590221	0.004835751209
766	0.02437242023	0.004525590221	0.004835751209
767	0.02435241203	0.004525590221	0.004835751209
768	0.02428123707	0.004525590221	0.004835751209
769	0.02426231863	0.004525590221	0.004835751209
770	0.02424991396	0.004525590221	0.004835751209
771	0.02421804144	0.004525590221	0.004835751209
772	0.02421613866	0.004525590221	0.004835751209
773	0.02420453686	0.004525590221	0.004835751209
774	0.02420113872	0.004525590221	0.004835751209
775	0.02419156126	0.004525590221	0.004835751209
776	0.02416661091	0.004525590221	0.004835751209
777	0.02416457169	0.004525590221	0.004835751209
778	0.02415009524	0.004525590221	0.004835751209
779	0.02414269978	0.004525590221	0.004835751209
780	0.02414503349	0.004525590221	0.004835751209
781	0.02413980671	0.004525590221	0.004835751209
782	0.02412807122	0.004525590221	0.004835751209
783	0.02410291813	0.004525590221	0.004835751209
784	0.0241008318	0.004525590221	0.004835751209
785	0.02409092612	0.004525590221	0.004835751209
786	0.02407253661	0.004525590221	0.004835751209
787	0.0240550775	0.004525590221	0.004835751209
788	0.02403384775	0.004556036686	0.004835751209
789	0.02400880039	0.004556036686	0.004835751209
790	0.02400141708	0.004556036686	0.004835751209
791	0.02399845693	0.004556036686	0.004835751209
792	0.02399625318	0.004525590221	0.004835751209
793	0.02396176514	0.004525590221	0.004835751209
794	0.02394320621	0.004525590221	0.004835751209
795	0.02392997322	0.004525590221	0.004835751209
796	0.02392067054	0.004525590221	0.004835751209
797	0.02390013206	0.004525590221	0.004835751209
798	0.02387668933	0.004525590221	0.004835751209
799	0.02386935785	0.004525590221	0.004835751209
800	0.02386422425	0.004525590221	0.004835751209
801	0.02385420836	0.004525590221	0.004835751209
802	0.02383776852	0.004525590221	0.004835751209
803	0.02383785395	0.004525590221	0.004835751209
804	0.02383316608	0.004525590221	0.004835751209
805	0.02382034963	0.004586483151	0.004835751209
806	0.02379444303	0.004556036686	0.004835751209
807	0.023790176	0.004525590221	0.004835751209
808	0.02377712982	0.004525590221	0.004835751209
809	0.02377994883	0.004525590221	0.004835751209
810	0.02377301771	0.004525590221	0.004835751209
811	0.02375643822	0.004525590221	0.004835751209
812	0.02371622576	0.004525590221	0.004835751209
813	0.02369970987	0.004525590221	0.004835751209
814	0.02369409477	0.004525590221	0.004835751209
815	0.02368608942	0.004525590221	0.004835751209
816	0.02366086779	0.004525590221	0.004835751209
817	0.02364548518	0.004525590221	0.004835751209
818	0.02362982204	0.004525590221	0.004835751209
819	0.02362916935	0.004525590221	0.004835751209
820	0.02361502256	0.004525590221	0.004835751209
821	0.0235737318	0.004525590221	0.004835751209
822	0.02356212601	0.004525590221	0.004835751209
823	0.02356086088	0.004525590221	0.004835751209
824	0.02355106778	0.004525590221	0.004835751209
825	0.02352613958	0.004525590221	0.004835751209
826	0.02351235187	0.004525590221	0.004835751209
827	0.02350941225	0.004525590221	0.004835751209
828	0.02349485812	0.004525590221	0.004835751209
829	0.02349798993	0.004525590221	0.004835751209
830	0.02349711519	0.004525590221	0.004835751209
831	0.02349092916	0.004556036686	0.004835751209
832	0.02347401125	0.004556036686	0.004835751209
833	0.02343861806	0.004556036686	0.004835751209
834	0.02343238682	0.004556036686	0.004835751209
835	0.02339422778	0.004556036686	0.004835751209
836	0.02335842868	0.004556036686	0.004835751209
837	0.02334469149	0.004556036686	0.004835751209
838	0.02334111746	0.004556036686	0.004835751209
839	0.02331356831	0.004556036686	0.004835751209
840	0.02326894465	0.004525590221	0.004835751209
841	0.0232596627	0.004525590221	0.004835751209
842	0.02324879102	0.004556036686	0.004835751209
843	0.02324633734	0.004556036686	0.004835751209
844	0.02319700209	0.004556036686	0.004835751209
845	0.02318404839	0.004586483151	0.004835751209
846	0.02316723696	0.004556036686	0.004835751209
847	0.02315652708	0.004556036686	0.004835751209
848	0.02312506639	0.004556036686	0.004835751209
849	0.02312169145	0.004556036686	0.004835751209
850	0.02311894756	0.004556036686	0.004835751209
851	0.0231097452	0.004556036686	0.004835751209
852	0.02307981557	0.004556036686	0.004835751209
853	0.02306899466	0.004556036686	0.004835751209
854	0.0230581896	0.004556036686	0.004835751209
855	0.02305443932	0.004556036686	0.004835751209
856	0.02305523829	0.004556036686	0.004835751209
857	0.02303693208	0.004586483151	0.004835751209
858	0.0230345376	0.004525590221	0.004835751209
859	0.02303772667	0.004525590221	0.004835751209
860	0.02303334794	0.004525590221	0.004835751209
861	0.02300459738	0.004525590221	0.004835751209
862	0.02300353136	0.004525590221	0.004835751209
863	0.02296746622	0.004556036686	0.004835751209
864	0.02297007093	0.004556036686	0.004835751209
865	0.02295040194	0.004525590221	0.004835751209
866	0.02294137702	0.004525590221	0.004835751209
867	0.02292805559	0.004525590221	0.004835751209
868	0.0229036777	0.004525590221	0.004835751209
869	0.02290614921	0.004525590221	0.004835751209
870	0.022890434	0.004525590221	0.004835751209
871	0.02289318367	0.004525590221	0.004835751209
872	0.02289005157	0.004525590221	0.004835751209
873	0.02288566946	0.004525590221	0.004835751209
874	0.02286254318	0.004525590221	0.004835751209
875	0.02285733043	0.004525590221	0.004835751209
876	0.02285840835	0.004525590221	0.004835751209
877	0.02284777333	0.004525590221	0.004835751209
878	0.02284526227	0.004525590221	0.004835751209
879	0.02284309415	0.004525590221	0.004835751209
880	0.02283873496	0.004525590221	0.004835751209
881	0.02281601865	0.004525590221	0.004835751209
882	0.02280629705	0.004525590221	0.004835751209
883	0.02279369297	0.004525590221	0.004835751209
884	0.02279359226	0.004525590221	0.004835751209
885	0.02279094175	0.004525590221	0.004835751209
886	0.0227853603	0.004525590221	0.004835751209
887	0.02277150108	0.004525590221	0.004835751209
888	0.02275467619	0.004525590221	0.004835751209
889	0.02274715142	0.004525590221	0.004835751209
890	0.02274297674	0.004525590221	0.004835751209
891	0.02273506325	0.004525590221	0.004835751209
892	0.02271142536	0.004525590221	0.004835751209
893	0.02270383259	0.004525590221	0.004835751209
894	0.02268615026	0.004525590221	0.004835751209
895	0.02266860727	0.004525590221	0.004835751209
896	0.02266358072	0.004525590221	0.004835751209
897	0.02265746847	0.004525590221	0.004835751209
898	0.02265909381	0.004525590221	0.004835751209
899	0.02264035754	0.004525590221	0.004835751209
900	0.02262972068	0.004525590221	0.004835751209
901	0.02261953025	0.004525590221	0.004835751209
902	0.02260126049	0.004525590221	0.004835751209
903	0.02260403571	0.004525590221	0.004835751209
904	0.0225960347	0.004525590221	0.004835751209
905	0.02259532333	0.004525590221	0.004835751209
906	0.022543908	0.004525590221	0.004835751209
907	0.02254717586	0.004525590221	0.004835751209
908	0.02253101386	0.004525590221	0.004835751209
909	0.02251411452	0.004525590221	0.004835751209
910	0.0225078855	0.004525590221	0.004835751209
911	0.02250234383	0.004525590221	0.004835751209
912	0.02249319055	0.004525590221	0.004835751209
913	0.02248218802	0.004556036686	0.004835751209
914	0.02244925816	0.004556036686	0.004835751209
915	0.02244064495	0.004525590221	0.004835751209
916	0.02244272616	0.004525590221	0.004835751209
917	0.02243792622	0.004525590221	0.004835751209
918	0.02243696498	0.004525590221	0.004835751209
919	0.02243689477	0.004525590221	0.004835751209
920	0.02242871581	0.004525590221	0.004835751209
921	0.02242381801	0.004525590221	0.004835751209
922	0.02237710156	0.004525590221	0.004835751209
923	0.02237401233	0.004525590221	0.004835751209
924	0.02237271217	0.004525590221	0.004835751209
925	0.02235180691	0.004525590221	0.004835751209
926	0.02234898239	0.004525590221	0.004835751209
927	0.02231475259	0.004525590221	0.004835751209
928	0.02230570073	0.004525590221	0.004835751209
929	0.02229180773	0.004525590221	0.004835751209
930	0.02226759366	0.004525590221	0.004835751209
931	0.02226082481	0.004525590221	0.004835751209
932	0.02224905001	0.004525590221	0.004835751209
933	0.02223583372	0.004525590221	0.004835751209
934	0.02222271024	0.004525590221	0.004835751209
935	0.0221983523	0.004525590221	0.004835751209
936	0.02218182682	0.004525590221	0.004835751209
937	0.02216193972	0.004556036686	0.004835751209
938	0.02214941277	0.004556036686	0.004835751209
939	0.02214716748	0.004556036686	0.004835751209
940	0.02214936969	0.004556036686	0.004835751209
941	0.02213591048	0.004556036686	0.004835751209
942	0.02212104728	0.004556036686	0.004835751209
943	0.02209319401	0.004556036686	0.004835751209
944	0.02209383774	0.004556036686	0.004835751209
945	0.02209331006	0.004556036686	0.004835751209
946	0.0220924916	0.004556036686	0.004835751209
947	0.02207999025	0.004556036686	0.004835751209
948	0.02208213889	0.004556036686	0.004835751209
949	0.02207104364	0.004556036686	0.004835751209
950	0.02203929103	0.004556036686	0.004835751209
951	0.02204043648	0.004556036686	0.004835751209
952	0.02201273113	0.004556036686	0.004835751209
953	0.02201282625	0.004556036686	0.004835751209
954	0.0220136289	0.004556036686	0.004835751209
955	0.0219770174	0.004556036686	0.004835751209
956	0.02197164496	0.004556036686	0.004835751209
957	0.02195402429	0.004556036686	0.004835751209
958	0.02194955093	0.004556036686	0.004835751209
959	0.0219527027	0.004556036686	0.004835751209
960	0.02191697289	0.004556036686	0.004835751209
961	0.02190797868	0.004586483151	0.004835751209
962	0.02189770159	0.004586483151	0.004835751209
963	0.02189064254	0.004556036686	0.004835751209
964	0.0218922544	0.004556036686	0.004835751209
965	0.02188329371	0.004525590221	0.004835751209
966	0.02187048693	0.004556036686	0.004835751209
967	0.02187080928	0.004556036686	0.004835751209
968	0.02186068958	0.004525590221	0.004835751209
969	0.02184834379	0.004525590221	0.004835751209
970	0.02181548565	0.004525590221	0.004835751209
971	0.02181417477	0.004525590221	0.004835751209
972	0.02180657431	0.004525590221	0.004835751209
973	0.02179769992	0.004525590221	0.004835751209
974	0.02179859034	0.004525590221	0.004835751209
975	0.02179531697	0.004525590221	0.004835751209
976	0.02179103974	0.004525590221	0.004835751209
977	0.02178286064	0.004525590221	0.004835751209
978	0.02176875391	0.004525590221	0.004835751209
979	0.02176788001	0.004525590221	0.004835751209
980	0.02176837546	0.004525590221	0.004835751209
981	0.02176018839	0.004525590221	0.004835751209
982	0.02175014418	0.004525590221	0.004835751209
983	0.02174743687	0.004525590221	0.004835751209
984	0.02174933413	0.004525590221	0.004835751209
985	0.02173088219	0.004525590221	0.004835751209
986	0.02171896464	0.004525590221	0.004835751209
987	0.02171416122	0.004525590221	0.004835751209
988	0.02170478775	0.004525590221	0.004835751209
989	0.02169172128	0.004525590221	0.004835751209
990	0.0216865882	0.004525590221	0.004835751209
991	0.02167271775	0.004525590221	0.004835751209
992	0.02166462918	0.004525590221	0.004835751209
993	0.02166738703	0.004525590221	0.004835751209
994	0.02166279135	0.004525590221	0.004835751209
995	0.02164031981	0.004525590221	0.004835751209
996	0.02163881492	0.004525590221	0.004835751209
997	0.02163630058	0.004525590221	0.004835751209
998	0.02163250151	0.004525590221	0.004835751209
999	0.02163354662	0.004525590221	0.004835751209
